_id,vehicleCode,vin,modelId.code,modelId.name,SalesModel,inventoryStatus,inv status label,vehicleColor.code,vehicleColor.name,status.code,status.name,description,,availableBy,modelId.wrntyLimitationKm
69f89dae85fdf213c2da6fd1,1003548,LVUGTBHD4TD244007,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003548 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
6a53a135a32c64f37c5a8d35,1004391,82000027-T71604NBWMH0031-23,T71604NXXMH0031,JAECOO7 PHEV Premium,T71604NBWMH0031,13,Future Vehicle,Khaki white,Khaki white,2,Available For Sale ,1004391 - JAECOO7 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
691b8fb1fb34310012826070,1000289,LNNBBDEE9SC222395,T71604NXXMH0011,JAECOO7 PHEV Premium (T71604NXXMH0011),T71604NZNMH0011,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1000289 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-01-20T00:00:00.000Z,
6a7cc820a29dbf4c45796923,1005144,LNNBDDEH7TG034196,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005144 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
69f89be885fdf213c2da6162,1003380,LVUGTBHDXTD244772,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray | Black,Phantom gray | Black,7,Dealer Order Confirmation,1003380 - OMODA5 HEV Premium Phantom Gray | Black,,2026-09-22T00:00:00.000Z,
6926f0e97b2a020012b04c59,1000851,LNNBBDEE0TC046189,T71604NXXMH0017,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,9,PDI,Moonlight silver | Black,Moonlight silver | Black,5,Dealer Reservation,1000851 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,2026-02-15T00:00:00.000Z,
69c402d3ca64fce94820ba00,1002354,LVUGTBHD3TD200032,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JBWMH0002,17,In Transit to Dealer,Khaki white | Black,Khaki white | Black,7,Dealer Order Confirmation,1002354 - OMODA5 HEV Premium Khaki white | Black 2025,,2026-07-24T00:00:00.000Z,
69d8a1805a5632c69aff6183,1002890,LVUGTBHD4TD228163,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,9,PDI,Phantom gray | Black,Phantom gray | Black,7,Dealer Order Confirmation,1002890 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
6a2aa4e81431ad7a8e516f7c,1003911,LVUGTBHD6TD267739,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray,Phantom gray,7,Dealer Order Confirmation,1003911 - OMODA5 HEV Premium Phantom Gray | Black,,2026-09-14T12:00:00.000Z,
6a2aa5d9a00a55a2593b41b4,1004064,LVUGTBHD8TD266074,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale,1004064 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
69f89d6685fdf213c2da6e14,1003528,LVUGTBHD8TD244009,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003528 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
69f89d6585fdf213c2da6db9,1003511,LVUGTBHDXTD244030,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003511 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
69f89d6585fdf213c2da6de3,1003523,LVUGTBHD9TD244004,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003523 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
6a2aa5351431ad7a8e517315,1003948,LVUGTBHD1TD267793,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,7,Sea Transit,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1003948 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-09-14T12:00:00.000Z,
69f89d6685fdf213c2da6dfb,1003520,LVUGTBHD9TD244018,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003520 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
69d8b8835a5632c69aff99b0,1003246,LNNBBDEE2TC140400,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,9,PDI,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1003246 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
6a2aa6071431ad7a8e517a7b,1004084,LVUGTBHD8TD266088,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale,1004084 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
69f89d6585fdf213c2da6dcb,1003527,LVUGTBHD9TD244035,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003527 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
6a2aa5afa00a55a2593b4140,1004024,LVUGTBHD0TD267655,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1004024 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a2aa5afa00a55a2593b414c,1004023,LVUGTBHD0TD267672,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1004023 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a2aa5841431ad7a8e517602,1004010,LVUGTBHD4TD268775,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004010 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
69f89d6585fdf213c2da6da1,1003526,LVUGTBHDXTD244044,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003526 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
69d8b8835a5632c69aff99ce,1003241,LNNBBDEE2TC140333,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,9,PDI,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1003241 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69d8a8f55a5632c69aff73e9,1002987,LVUGTBHDXTD228149,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002987 - OMODA5 HEV Premium Phantom Gray | Black,,2026-08-03T00:00:00.000Z,
69b0144af5d81100136fbb36,1001629,LNNBBDEE0TC049108,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1001629 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-05-18T00:00:00.000Z,
69d7b4855a5632c69aff2cdb,1002840,LNNBDDEH0TG032886,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1002840 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-07-24T00:00:00.000Z,
6926f0b67b2a020012b04c46,1000832,LNNBBDEE6TC046195,T71604NXXMH0017,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,15,Dealer Vehicle,Moonlight silver | Black,Moonlight silver | Black,5,Dealer Reservation,1000832 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,2026-02-15T00:00:00.000Z,
69b01578f5d81100136fbba9,1001728,LNNBBDEE9TC043596,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001728 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69d8b8515a5632c69aff9877,1003226,LNNBBDEE6TC140366,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,1,Bonded,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,2,Available For Sale ,1003226 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69b0144af5d81100136fbb46,1001627,LNNBBDEE8TC049096,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1001627 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a1805a5632c69aff61a1,1002907,LVUGTBHD2TD228467,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002907 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69b01491f5d81100136fbb51,1001646,LNNBBDEE7TC049073,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1001646 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a20f5a5632c69aff6486,1002934,LVUGTBHD7TD228514,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002934 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
6a53a1e1a32c64f37c5a90f2,1004461,82000027-T71604NCLMH0031-16,T71604NXXMH0031,JAECOO7 PHEV Premium,T71604NCLMH0031,13,Future Vehicle,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1004461 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,2026-10-10T12:00:00.000Z,
69c3f954ca64fce9482091d6,1002215,LNNBDDEH4TG024029,T6480J1XXLX0012,OMODA9 PHEV Premium,T6480J1CPLX00012,15,Dealer Vehicle,Black,Black,8,Dealer Delivered,1002215 - OMODA9 PHEV Premium Black | Black 2025,,2026-05-25T12:00:00.000Z,
69b01577f5d81100136fbb9f,1001743,LNNBBDEE4TC045854,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001743 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69b01577f5d81100136fbb94,1001722,LNNBBDEE2TC044542,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001722 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69b013d9f5d81100136fbb20,1001609,LNNBBDEE7TC043628,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1001609 - JAECOO7 PHEV Premium Khaki white | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a97d5a5632c69aff7700,1003040,LVUGTBHD6TD228505,T71506JXXMH0009,OMODA5 HEV Premium,T71506JKXMH0009,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1003040 - OMODA5 HEV Premium Aviation Silver | Black,,2026-08-03T00:00:00.000Z,
69d8b79a5a5632c69aff92e2,1003137,LNNBBDEE3TC140504,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,9,PDI,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1003137 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69c4114aca64fce94820e70e,1002646,LVVDD21B7TC140959,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium,T5260CXZMMQ0001,1,Bonded,Carbon crystal black & Model green | Black,Carbon crystal black & Model green | Black,5,Dealer Reservation,1002646 - JAECOO7 ICE 4WD Premium Carbon crystal black & Model green | Black 2025,,2026-08-03T00:00:00.000Z,
69d8a20f5a5632c69aff6477,1002945,LVUGTBHD8TD228506,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002945 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
69b013d9f5d81100136fbb23,1001615,LNNBBDEEXTC043462,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1001615 - JAECOO7 PHEV Premium Khaki white | Black 2025,,2026-05-18T00:00:00.000Z,
69b013d9f5d81100136fbb1d,1001599,LNNBBDEE5TC043644,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1001599 - JAECOO7 PHEV Premium Khaki white | Black 2025,,2026-05-18T00:00:00.000Z,
69d8b8835a5632c69aff99ba,1003247,LNNBBDEE1TC140369,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,18,PDI Completed,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1003247 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69b013d8f5d81100136fbb18,1001597,LNNBBDEEXTC043641,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1001597 - JAECOO7 PHEV Premium Khaki white | Black 2025,,2026-05-18T00:00:00.000Z,
69b0154ff5d81100136fbb8a,1001711,LNNBBDEE3TC043691,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,9,PDI,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1001711 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a1805a5632c69aff6160,1002901,LVUGTBHD8TD228165,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,1,Bonded,Phantom gray | Black,Phantom gray | Black,5,Dealer Reservation,1002901 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69d8a97c5a5632c69aff76d8,1003036,LVUGTBHDXTD228491,T71506JXXMH0009,OMODA5 HEV Premium,T71506JKXMH0009,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1003036 - OMODA5 HEV Premium Aviation Silver | Black,,2026-08-03T00:00:00.000Z,
69d8a1805a5632c69aff616a,1002899,LVUGTBHD6TD228164,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,1,Bonded,Phantom gray | Black,Phantom gray | Black,5,Dealer Reservation,1002899 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69d7b4095a5632c69aff2782,1002749,LNNBDDEH1TG032802,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002749 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-07-24T00:00:00.000Z,
69c402d2ca64fce94820b9c0,1002364,LVUGTBHD9TD200021,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JBWMH0002,18,PDI Completed,Khaki white | Black,Khaki white | Black,7,Dealer Order Confirmation,1002364 - OMODA5 HEV Premium Khaki white | Black 2025,,2026-07-24T00:00:00.000Z,
69d8a2105a5632c69aff64d7,1002939,LVUGTBHD7TD226259,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JBWMH0011,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1002939 - OMODA5 HEV Comfort Khaki white | Black,,2026-08-03T00:00:00.000Z,
69d7b40a5a5632c69aff27ba,1002762,LNNBDDEH9TG032868,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1002762 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-07-24T00:00:00.000Z,
691b8e30fb34310012825fa1,1000082,LNNBBDEE4SC221624,T71604NXXMH0011,JAECOO7 PHEV Premium (T71604NXXMH0011),T71604NZNMH0011,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1000082 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2025-12-16T00:00:00.000Z,
691b8f32fb34310012826031,1000226,LNNBBDEE6SC221690,T71604NXXMH0011,JAECOO7 PHEV Premium (T71604NXXMH0011),T71604NZNMH0011,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1000226 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-01-20T00:00:00.000Z,
69d8a17f5a5632c69aff612e,1002888,LVUGTBHDXTD228457,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002888 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69c41123ca64fce94820e609,1002633,LVVDD21B0TC140799,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002633 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69d8a1805a5632c69aff6188,1002904,LVUGTBHD4TD228471,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,1,Bonded,Phantom gray | Black,Phantom gray | Black,5,Dealer Reservation,1002904 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69d8b6fe5a5632c69aff8fc8,1003097,LNNBBDEE0TC140444,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1003097 - JAECOO7 PHEV Premium Khaki White | Black,,2026-08-03T00:00:00.000Z,
69b02530f5d81100136fbc66,1001835,LNNBDDEH2TG025292,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1GXLX0008,15,Dealer Vehicle,Tech Gray,Tech Gray,8,Dealer Delivered,1001835 - OMODA9 PHEV Premium Tech Gray | Black 2025,,2026-05-18T00:00:00.000Z,
69f89d6585fdf213c2da6d95,1003513,LVUGTBHD1TD248595,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,7,Sea Transit,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1003513 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-09-22T00:00:00.000Z,
69c41047ca64fce94820e1cc,1002547,LVVDD21B9TC140817,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,1,Bonded,Carbon crystal black | Black,Carbon crystal black | Black,5,Dealer Reservation,1002547 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69d8a25b5a5632c69aff65ef,1002974,LVUGTBHD5TD226261,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JBWMH0011,1,Bonded,Khaki white | Black,Khaki white | Black,5,Dealer Reservation,1002974 - OMODA5 HEV Comfort Khaki white | Black,,2026-08-03T00:00:00.000Z,
69b024bff5d81100136fbc38,1001811,LNNBDDEH9TG025340,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,15,Dealer Vehicle,Khaki white,Khaki white,8,Dealer Delivered,1001811 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-05-18T00:00:00.000Z,
69d8b7cc5a5632c69aff947d,1003180,LNNBBDEE7TC140568,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NKUMH0026,9,PDI,Moonlight silver | Black,Moonlight silver | Black,7,Dealer Order Confirmation,1003180 - JAECOO7 PHEV Premium Moonlight silver | Black,,2026-08-03T00:00:00.000Z,
69c4106fca64fce94820e32f,1002579,LVVDD21B5TC140829,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002579 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69c4101dca64fce94820e091,1002525,LVVDD21B5TC140653,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXBWMQ0001,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1002525 - JAECOO7 ICE 4WD Premium Khaki white | black 2025,,2026-08-03T00:00:00.000Z,
69c410b7ca64fce94820e486,1002614,LVVDD21B3TC140781,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002614 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69b02582f5d81100136fbc7d,1001859,LNNBDDEH6TG025294,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1001859 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a1c65a5632c69aff630c,1002914,LVUGTBHD8TD226299,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JCLMH0011,1,Bonded,Carbon crystal black | Black,Carbon crystal black | Black,5,Dealer Reservation,1002914 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69c41122ca64fce94820e5e7,1002627,LVVDD21B1TC140827,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002627 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69b015cbf5d81100136fbbb6,1001752,LNNBBDEE8TC045968,T71604NXXMH0016,JAECOO7 PHEV Premium,T71604NZNMH0016,1,Bonded,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,5,Dealer Reservation,1001752 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-05-18T00:00:00.000Z,
69c3ed80ca64fce948207001,1001990,LNNBBDEE8TC046585,T71604NXXMH0016,JAECOO7 PHEV Premium,T71604NZNMH0016,9,PDI,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,7,Dealer Order Confirmation,1001990 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-05-19T12:00:00.000Z,
